ID,Age,Income (USD),Rent (USD),Groceries (USD),Eating Out (USD),Entertainment (USD),Subscription Services (USD),Education (USD),Online Shopping (USD),Savings (USD),Investments (USD),Travel (USD),Fitness (USD),Miscellaneous (USD),total_expense,savings_rate,expense_to_income_ratio,discretionary_vs_fixed_ratio
216,18,6306,1851,346,100,125,93,89,339,968,3330,658,44,172,3817,0.1535045987947986,0.6052965429749445,0.6697287839020123
217,25,3690,1389,322,476,152,42,719,418,1628,3041,192,219,264,4193,0.44119241192411923,1.1363143631436314,0.7255144032921811
218,24,2416,1235,578,424,127,23,1187,124,1100,530,111,142,279,4230,0.4552980132450331,1.7508278145695364,0.41
219,19,5486,1980,589,263,197,65,480,349,873,923,1315,292,23,5553,0.15913233685745534,1.0122129055778344,0.8212528697933749
220,25,4375,674,412,200,317,90,83,679,2391,4118,287,207,162,3111,0.5465142857142857,0.7110857142857143,1.6612489307100085
221,18,7092,461,538,489,377,30,1100,636,2621,240,1204,41,301,5177,0.36957134799774394,0.7299774393683023,1.466412577417818
222,26,2940,1703,205,324,399,55,672,66,2529,1896,1678,145,354,5601,0.860204081632653,1.9051020408163266,1.1709302325581394
223,26,5900,1979,280,387,378,25,516,618,1226,3324,1676,257,365,6481,0.20779661016949152,1.0984745762711865,1.3354954954954954
224,19,2235,1681,283,125,165,25,484,660,2636,813,1718,155,239,5535,1.1794183445190156,2.476510067114094,1.2610294117647058
225,24,5068,1511,325,488,93,93,1613,333,1160,4750,1196,152,346,6150,0.22888713496448304,1.2134964483030781,0.7831255436358365
226,27,7934,621,364,269,127,38,1626,166,1777,782,1513,243,179,5146,0.22397277539702545,0.6486009579026972,0.9708923783990808
227,20,7559,749,377,397,141,17,1622,481,1643,4055,976,53,95,4908,0.21735679322661727,0.6492922344225427,0.7860262008733624
228,24,7745,1797,496,493,36,97,781,603,496,7,391,41,118,4853,0.06404131697869593,0.6265978050355068,0.5787247885491217
229,27,7605,1336,188,236,215,12,103,505,2443,3773,1492,240,199,4526,0.32123602892833664,0.5951347797501644,1.7818070067609098
230,26,4838,483,275,338,346,98,1475,671,206,4670,1703,37,146,5572,0.04257957833815626,1.1517155849524596,1.4952978056426331
231,21,4515,410,117,452,337,28,1510,429,1053,3139,504,169,51,4007,0.23322259136212625,0.8874861572535991,0.9671084928816888
232,18,4389,807,470,77,316,75,338,46,2677,3789,1271,216,284,3900,0.6099339257233994,0.8885850991114149,1.414860681114551
233,19,2461,1613,559,428,271,88,686,48,1948,4051,331,27,353,4404,0.7915481511580659,1.7895164567249087,0.5409377186843947
234,18,4489,594,523,229,138,95,1589,290,1033,517,935,112,32,4537,0.23011806638449545,1.0106928046335486,0.6766444937176644
235,22,5348,1774,500,302,181,83,899,520,387,3190,1074,79,399,5811,0.07236350037397157,1.086574420344054,0.831389851875197
236,22,2526,1203,498,175,217,91,1501,272,805,3102,772,128,371,5228,0.3186856690419636,2.0696753760886777,0.6327295440349782
237,24,7728,1538,205,226,64,31,1746,404,2143,4578,1848,148,358,6568,0.2773033126293996,0.849896480331263,0.882487818859272
238,26,5365,1273,370,86,333,55,606,79,1584,2716,1405,169,221,4597,0.2952469711090401,0.8568499534016776,1.0440195642507781
239,26,7971,931,562,459,198,22,222,126,314,578,1285,241,37,4083,0.03939279889599799,0.512231840421528,1.3807580174927114
240,20,4363,1890,418,148,63,42,1032,239,1404,4482,136,157,112,4237,0.32179692871877147,0.9711207884483154,0.268562874251497
241,20,7069,1350,266,147,290,14,1076,460,2879,4507,714,252,299,4868,0.40727118404300466,0.6886405432168624,0.8083209509658247
242,20,4001,1953,112,176,97,99,1100,677,2077,1865,911,44,377,5546,0.5191202199450138,1.3861534616345914,0.7522906793048973
243,21,3447,1032,436,217,345,86,1741,583,1582,1376,1772,248,335,6795,0.45894981143022917,1.9712793733681462,1.1174820816453723
244,25,2677,1554,131,129,197,36,502,591,1924,2938,110,158,79,3487,0.7187149794546134,1.3025775121404557,0.594421582075903
245,23,6260,1888,492,343,376,87,1339,565,443,905,846,120,233,6289,0.07076677316293929,1.0046325878594249,0.691045980102178
246,25,1511,620,139,382,22,33,1837,115,293,964,144,26,119,3437,0.19391131700860356,2.274652547981469,0.32395993836671805
247,18,6752,1212,247,175,233,76,821,108,257,1976,835,235,20,3962,0.03806279620853081,0.5867890995260664,0.737719298245614
248,25,5899,1556,317,392,361,72,1865,250,564,4759,1626,149,62,6650,0.09560942532632649,1.1273097135107646,0.7790262172284644
249,21,4864,1993,318,359,93,57,623,294,2251,4920,1220,153,330,5440,0.4627878289473684,1.118421052631579,0.8541240627130198
250,18,4522,736,568,199,70,72,1886,265,2181,1887,1319,269,187,5571,0.48230871295886774,1.2319770013268465,0.7463949843260188
251,25,4871,1080,181,65,86,87,164,130,2786,2447,1717,226,211,3947,0.5719564771094231,0.8103058920139602,1.7698245614035089
252,21,7359,1856,432,77,351,21,1302,253,1849,991,1010,171,53,5526,0.25125696426144856,0.7509172441907868,0.5392757660167131
253,23,4330,1726,307,468,112,37,1050,297,2472,3556,346,101,53,4497,0.5709006928406467,1.038568129330254,0.45864417774894584
254,25,1542,1376,300,493,195,53,1093,496,2838,3959,1196,183,195,5580,1.8404669260700388,3.6186770428015564,1.0151679306608885
255,21,2443,1636,546,222,164,52,1241,436,691,3604,1728,214,215,6454,0.2828489562013917,2.641833810888252,0.885480572597137
256,20,3890,1604,431,95,26,26,1985,697,2288,1083,743,162,177,5946,0.5881748071979435,1.52853470437018,0.4791044776119403
257,26,6945,1025,527,377,288,49,1388,147,2621,434,1777,112,264,5954,0.3773938084953204,0.8573074154067675,1.025170068027211
258,20,4045,330,137,285,395,58,1724,256,1154,20,1529,211,385,5310,0.2852904820766378,1.3127317676143386,1.4235508900045641
259,26,3911,636,310,488,341,94,1868,638,983,2922,448,289,359,5471,0.2513423676809,1.3988749680388648,0.9442075337597725
260,19,6486,482,543,263,23,66,1970,147,162,1925,1792,74,365,5725,0.02497687326549491,0.8826703669441874,0.9115191986644408
261,19,2504,1346,426,134,157,96,1329,413,1210,1472,995,126,354,5376,0.48322683706070285,2.146964856230032,0.7336343115124153
262,19,1520,843,348,331,250,93,1147,494,403,1099,1304,162,90,5062,0.26513157894736844,3.330263157894737,1.165098374679213
263,23,1906,1769,326,281,107,73,18,674,1184,2637,583,165,346,4342,0.621196222455404,2.2780692549842603,1.0548982489351633
264,20,2514,1397,147,134,36,84,1280,414,495,389,451,173,133,4249,0.19689737470167065,1.6901352426412093,0.5046033994334278
265,26,5931,1333,117,458,71,66,1319,130,433,3413,1665,91,304,5554,0.07300623840836284,0.9364356769516102,1.005778259299386
266,21,3338,1807,499,114,153,83,1951,109,2933,2615,179,15,162,5072,0.8786698621929299,1.519472738166567,0.1914493774958891
267,18,4688,1779,538,183,230,83,1045,299,510,1354,341,76,116,4690,0.10878839590443685,1.0004266211604096,0.3950029744199881
268,21,6743,1889,394,200,344,79,1903,352,2431,4521,325,247,328,6061,0.3605220228384992,0.8988580750407831,0.4479216435738175
269,18,7423,1887,295,164,238,97,988,243,565,5,961,81,339,5293,0.07611477839148592,0.7130540212851947,0.6697160883280757
270,22,2214,959,286,113,224,85,449,120,179,190,1908,104,231,4479,0.08084914182475159,2.0230352303523036,1.6440377804014168
271,21,5646,459,444,392,230,52,551,151,2931,147,1449,87,336,4151,0.5191285866099894,0.7352107686857953,1.8548830811554333
272,25,5354,1337,323,476,296,32,1573,32,1200,4500,975,76,204,5324,0.22413149047441167,0.9943967127381397,0.6467677080111351
273,25,5919,1501,417,412,43,36,1071,476,2077,4353,104,185,224,4469,0.3509038688967731,0.7550261868558878,0.49514887922382067
274,24,6384,711,587,456,23,67,694,460,832,3550,1651,181,383,5213,0.13032581453634084,0.8165726817042607,1.6169678714859437
275,20,1640,1311,496,401,171,46,586,117,1917,4919,788,264,235,4415,1.1689024390243903,2.692073170731707,0.8449644797325533
276,18,6065,352,464,207,278,15,720,139,1663,4105,1099,72,265,3611,0.2741962077493817,0.5953833470733718,1.3509114583333333
277,18,6382,707,436,126,343,74,1206,312,1484,1110,1514,255,258,5231,0.23252898777812597,0.8196490128486368,1.2269050659855258
278,20,7421,1146,596,195,376,15,1458,20,2224,3833,814,201,312,5133,0.29969006872389164,0.6916857566365718,0.6040625
279,23,6953,1345,328,392,187,59,106,591,2656,4933,1270,80,27,4385,0.3819933841507263,0.6306630231554725,1.46486790331647
280,24,7512,1353,489,274,195,31,1211,269,1287,624,691,238,97,4848,0.1713258785942492,0.645367412140575,0.5879462823452342
281,23,2463,1002,566,454,329,97,775,671,1298,4125,1316,72,343,5625,0.5269995939910678,2.2838002436053593,1.4007682458386683
282,23,1872,559,176,362,310,34,1109,168,2609,2175,1897,254,296,5165,1.3936965811965811,2.7590811965811968,1.8009761388286334
283,23,5135,1528,287,152,75,88,1859,414,1711,3149,773,16,221,5413,0.3332035053554041,1.0541382667964947,0.4733260751224823
284,20,4041,1382,445,456,127,99,1866,63,2392,1078,1263,269,233,6203,0.5919326899282356,1.5350160851274437,0.6796642296236123
285,23,5110,1794,369,396,315,81,1479,639,221,3551,851,98,113,6135,0.04324853228962818,1.200587084148728,0.6845140032948929
286,25,3192,1075,194,350,343,60,1160,63,284,2352,787,186,94,4312,0.08897243107769423,1.3508771929824561,0.7752161383285303
287,19,6775,1789,409,477,321,97,1881,97,131,545,807,213,176,6267,0.01933579335793358,0.9250184501845018,0.5364059818582986
288,22,7934,1335,231,137,353,57,897,245,1097,1195,1641,143,172,5211,0.13826569195865893,0.6567935467607764,1.1157125456760049
289,18,7267,1954,138,420,160,79,335,181,2086,2069,616,91,161,4135,0.2870510527040044,0.5690105958442273,0.703749484960857
290,18,1605,1613,171,352,174,74,606,272,2909,3358,1349,30,97,4738,1.8124610591900312,2.95202492211838,0.9824267782426779
291,22,7039,1149,380,217,281,69,837,151,668,2438,1891,137,341,5453,0.09489984372780225,0.7746839039636312,1.3047337278106508
292,20,3181,653,432,484,292,55,1780,467,2457,616,1482,204,201,6050,0.7723986167871738,1.9019176359635335,1.111692844677138
293,21,5597,1962,259,219,251,45,1492,493,1495,4244,389,203,214,5527,0.26710737895301057,0.9874932999821333,0.48855373013735526
294,20,5516,1398,286,184,260,67,601,675,1779,3343,202,193,177,4043,0.3225163161711385,0.7329586656997824,0.7693654266958424
295,18,4136,1172,585,99,374,85,1594,128,929,1811,1638,256,165,6096,0.22461315280464217,1.4738878143133463,0.8191584601611459
296,18,3637,1884,290,481,356,47,402,54,1719,171,1471,169,73,5227,0.47264228759967003,1.4371734946384382,1.0291149068322982
297,22,4916,1914,521,389,277,20,539,486,1179,4142,1517,203,375,6241,0.23982912937347436,1.2695280716029291,1.0985205110961669
298,23,5945,1764,219,396,268,21,1095,294,890,625,1696,119,296,6168,0.14970563498738435,1.0375105130361648,1.003898635477583
299,20,5030,1290,319,183,96,51,1805,206,2611,4063,1053,75,328,5406,0.5190854870775348,1.074751491053678,0.5834797891036907
300,26,2786,1564,152,396,199,48,23,262,2825,2254,476,263,102,3485,1.0139985642498206,1.250897343862168,1.0040253018976424
301,22,4679,1317,321,186,85,80,623,283,2817,452,1052,292,175,4414,0.6020517204530883,0.9433639666595426,0.952233524988943
302,25,6658,1477,550,294,327,20,1835,541,2845,1418,1560,69,23,6696,0.4273054971462902,1.0057074196455391,0.7338166752977732
303,18,7802,1419,511,158,367,45,1508,697,1093,753,253,127,330,5415,0.14009228402973598,0.6940528069725711,0.575043630017452
304,22,5154,593,230,362,190,61,1079,560,177,3372,1185,53,290,4603,0.03434225844004657,0.8930927435001941,1.4200841219768665
305,20,3859,508,336,336,41,40,985,106,2681,2723,374,219,83,3028,0.6947395698367452,0.784659238144597,0.6555494805904866
306,18,1944,1666,345,70,386,42,222,554,207,3010,1331,45,131,4792,0.10648148148148148,2.4650205761316872,1.1459919390953874
307,21,7941,1411,325,139,126,22,1655,229,1396,2911,999,28,258,5192,0.17579649918146328,0.6538219367837804,0.531111766440578
308,22,6547,1117,307,345,342,27,178,65,2911,1225,1601,100,163,4245,0.4446311287612647,0.6483885749198106,1.649812734082397
309,24,1535,689,505,161,246,50,799,486,2162,167,1000,221,393,4550,1.4084690553745929,2.964169381107492,1.2829904666332164
310,18,6703,624,195,350,235,67,433,559,469,3685,1423,231,39,4156,0.06996867074444278,0.6200208861703714,2.319488817891374
311,20,2975,1239,521,126,88,65,1960,45,2352,85,988,226,83,5341,0.7905882352941176,1.795294117647059,0.435752688172043
312,19,5457,1188,299,226,103,33,1473,285,2104,1677,1006,232,308,5153,0.3855598314091992,0.9442917353857431,0.7408783783783783
313,26,3298,1480,346,392,122,82,792,194,1803,1982,1751,107,100,5366,0.5466949666464523,1.6270466949666464,1.0496562261268143
314,27,3345,967,171,197,58,40,883,535,540,4944,1886,28,216,4981,0.16143497757847533,1.4890881913303438,1.4646214745175656
315,23,2908,1974,417,150,32,64,491,330,326,1486,943,35,88,4524,0.11210453920220083,1.5557083906464924,0.5697432338653713
316,27,6791,932,284,295,316,19,1212,341,2675,441,484,37,205,4125,0.3939036960683257,0.6074215873950817,0.6989291598023064
317,20,6995,876,105,166,332,69,1601,598,2501,270,1499,73,186,5505,0.35754110078627593,0.7869907076483202,1.1320681642137878
318,25,3208,1942,305,141,200,11,809,154,722,343,1353,232,224,5371,0.22506234413965087,1.6742518703241895,0.7575261780104712
319,25,6981,1982,131,450,287,24,960,74,1124,1206,420,89,183,4600,0.16100845151124482,0.6589313851883685,0.4969085584119753
320,19,4438,436,198,77,32,12,419,562,1676,3081,1743,60,113,3652,0.3776475890040559,0.8228931951329428,2.4681861348528016
321,23,7784,1997,493,474,139,52,1272,605,1743,1257,982,111,268,6393,0.2239208633093525,0.8213001027749229,0.6993620414673046
322,24,2800,727,486,499,372,40,1611,550,1284,2291,298,185,87,4855,0.4585714285714286,1.7339285714285715,0.7191926345609065
323,19,2743,1775,355,74,76,79,648,175,260,1532,940,19,362,4503,0.0947867298578199,1.6416332482683194,0.6209503239740821
324,27,5476,911,286,107,59,76,1187,687,970,3422,230,246,40,3829,0.17713659605551496,0.6992330168005844,0.6061241610738255
325,19,4597,1210,175,346,393,65,1768,166,1845,4362,752,109,338,5322,0.4013487056776158,1.1577115510115292,0.6879162702188392
326,27,6116,1118,276,183,355,72,1278,504,1274,1653,1048,237,104,5175,0.20830608240680182,0.8461412688031393,0.936751497005988
327,18,7402,440,414,380,147,84,475,618,543,4988,1724,73,43,4398,0.07335855174277223,0.5941637395298568,2.309255079006772
328,25,1509,1406,386,298,192,24,1829,39,1890,238,127,28,130,4459,1.2524850894632207,2.954937044400265,0.23142778238055786
329,18,6579,476,448,87,54,19,1440,288,1594,914,968,150,370,4300,0.2422860617115063,0.6535947712418301,0.8189509306260575
330,26,3925,497,354,439,278,47,169,352,562,1438,934,34,102,3206,0.1431847133757962,0.8168152866242038,2.1431372549019607
331,23,7252,923,424,478,395,56,1340,574,572,3016,385,237,377,5189,0.07887479316050745,0.7155267512410369,0.9311499813918869
332,24,3160,1891,289,124,24,66,173,420,2704,1460,99,98,97,3281,0.8556962025316456,1.0382911392405063,0.3943901402464938
333,27,4131,990,407,191,237,59,469,325,179,3079,134,101,399,3312,0.043330912611958365,0.8017429193899782,0.77491961414791
334,24,7795,1744,444,371,30,80,344,47,1162,2258,1768,51,159,5038,0.1490699166132136,0.6463117382937781,0.9897314375987362
335,27,6315,700,226,217,346,24,444,486,339,366,744,90,395,3672,0.05368171021377672,0.5814726840855107,1.6802919708029198
336,20,2572,770,524,308,136,27,1041,279,656,2991,53,116,290,3544,0.25505443234836706,1.3779160186625194,0.5177730192719486
337,19,4725,517,386,422,203,91,1093,553,689,3741,1042,120,358,4785,0.14582010582010582,1.0126984126984127,1.3972945891783568
338,26,6454,1228,353,404,381,97,1361,120,1460,85,366,286,188,4784,0.22621629996901146,0.7412457390765417,0.6261046906866078
339,25,2816,931,312,274,135,11,627,570,1984,2493,1184,223,216,4483,0.7045454545454546,1.5919744318181819,1.397326203208556
340,27,7199,1250,349,201,181,93,591,372,2075,4715,1407,240,281,4965,0.28823447701069593,0.6896791221002917,1.2671232876712328
341,24,5645,1205,183,68,86,52,526,319,1403,131,1924,130,234,4727,0.24853852967227635,0.837378210806023,1.4696969696969697
342,26,5183,474,586,195,219,35,1711,315,1239,903,812,143,86,4576,0.23905074281304264,0.8828863592513988,0.651389390111873
343,21,4773,322,482,497,50,80,455,372,2416,3456,1206,217,248,3929,0.506180599203855,0.8231720092185209,2.1207307386814933
344,21,1645,534,505,290,94,47,1292,149,2039,1221,661,266,180,4018,1.23951367781155,2.442553191489362,0.7237237237237237
345,18,6510,1336,487,421,256,51,1654,175,434,1763,1054,194,141,5769,0.06666666666666667,0.8861751152073732,0.6591889559965487
346,25,4540,1424,112,430,346,14,810,93,411,2804,963,295,168,4655,0.09052863436123348,1.025330396475771,0.9842284739982949
347,20,2962,1228,144,393,85,20,187,361,1176,1226,1757,189,359,4723,0.39702903443619175,1.5945307224848075,2.0295060936497755
348,24,7885,1859,226,286,89,74,1020,484,2841,1284,848,57,212,5155,0.36030437539632215,0.6537729866835764,0.6602254428341385
349,19,6176,822,525,84,316,43,1592,109,133,689,168,96,250,4005,0.02153497409326425,0.6484779792746114,0.36270840421912215
350,19,3084,1775,213,239,39,10,710,598,1941,4782,399,28,130,4141,0.6293774319066148,1.3427367055771724,0.5348406226834692
351,24,1982,730,532,50,245,92,528,474,485,4881,966,55,164,3836,0.24470232088799193,1.9354187689202826,1.1430167597765364
352,23,4679,1092,375,202,218,11,433,351,348,4435,736,65,240,3723,0.07437486642444967,0.7956828382132934,0.9594736842105264
353,20,2749,1929,599,478,58,94,287,367,1234,4507,591,238,83,4724,0.448890505638414,1.718443070207348,0.6781527531083481
354,26,6268,832,304,482,164,29,1941,252,1533,1996,1128,154,145,5431,0.24457562220804085,0.8664645820038289,0.7650308742281443
355,27,2130,1278,436,175,64,70,1590,617,1302,4381,410,101,237,4978,0.6112676056338028,2.337089201877934,0.5066585956416465
356,23,2161,1975,537,394,345,96,498,121,893,1109,757,91,303,5117,0.41323461360481256,2.3678852383155946,0.7
357,27,5003,1616,519,449,110,30,1464,500,951,4945,1526,234,373,6821,0.19008594843094143,1.3633819708175094,0.8952486801889413
358,27,4352,1109,580,275,257,97,1804,233,475,429,1626,88,255,6324,0.1091452205882353,1.453125,0.8104780990552534
359,23,3966,1212,484,270,89,77,302,127,823,4126,734,159,32,3486,0.2075138678769541,0.8789712556732224,0.7447447447447447
360,18,2487,1424,498,452,185,21,86,184,1710,3781,379,292,172,3693,0.6875753920386007,1.4849215922798553,0.8391434262948207
361,21,3046,1825,560,456,149,31,829,622,2013,602,268,169,258,5167,0.6608667104399212,1.6963230466185162,0.6076540136901057
362,27,2149,1627,372,260,233,29,437,354,301,439,257,165,209,3943,0.14006514657980457,1.8348068869241507,0.6186371100164204
363,23,2468,1170,507,74,359,91,540,105,2592,984,1743,165,170,4924,1.0502431118314424,1.9951377633711507,1.221019395579612
364,23,4137,839,157,65,108,10,1045,443,2042,1918,894,211,105,3877,0.4935943920715494,0.9371525259850133,0.8995590396864283
365,22,2600,1323,427,231,354,39,832,632,2444,4507,1813,126,40,5817,0.94,2.2373076923076924,1.2529047250193648
