id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,year,month,week,day_of_week,is_weekend,log_amount,is_high_value,time_window
7659198,2010-02-16 16:18:00,1,4652,11.27,Online Transaction,16798,ONLINE,,,4121,,2010,2,7,1,0,2.50715725872282,False,2010-02
7659267,2010-02-16 16:34:00,1,3682,14.17,Online Transaction,18563,ONLINE,,,4121,,2010,2,7,1,0,2.719319793360441,False,2010-02
7659678,2010-02-16 19:00:00,3,2157,0.58,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2010,2,7,1,0,0.4574248470388754,False,2010-02
7660294,2010-02-17 01:45:00,3,2157,27.34,Online Transaction,47399,ONLINE,,,5815,,2010,2,7,2,0,3.3442742342625342,False,2010-02
7660400,2010-02-17 05:05:00,3,2157,28.67,Swipe Transaction,46474,Wichita Falls,TX,76301.0,7538,,2010,2,7,2,0,3.3901364343027307,False,2010-02
7660861,2010-02-17 07:35:00,1,4652,32.47,Online Transaction,39021,ONLINE,,,4784,,2010,2,7,2,0,3.510649515223235,False,2010-02
7661927,2010-02-17 11:23:00,3,2157,13.54,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2010,2,7,2,0,2.6769034721053733,False,2010-02
7661963,2010-02-17 11:30:00,1,3682,13.67,Online Transaction,18563,ONLINE,,,4121,,2010,2,7,2,0,2.6858045921548905,False,2010-02
7662490,2010-02-17 13:20:00,1,4652,32.34,Swipe Transaction,83434,Pensacola,FL,32504.0,7538,,2010,2,7,2,0,3.506757877322648,False,2010-02
7662569,2010-02-17 13:35:00,3,2157,59.68,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2010,2,7,2,0,4.105614154480332,False,2010-02
7663252,2010-02-17 16:08:00,1,4652,17.52,Online Transaction,16798,ONLINE,,,4121,,2010,2,7,2,0,2.918851229218033,False,2010-02
7665614,2010-02-18 09:59:00,1,4652,92.79,Swipe Transaction,75781,Pensacola,FL,32504.0,5411,,2010,2,7,3,0,4.541058240520847,False,2010-02
7666167,2010-02-18 11:43:00,1,3682,13.38,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,2,7,3,0,2.665838352292901,False,2010-02
7669759,2010-02-19 11:07:00,1,4652,15.85,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,2,7,4,0,2.8243506567983707,False,2010-02
7670057,2010-02-19 12:18:00,1,4652,40.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2010,2,7,4,0,3.713572066704308,False,2010-02
7671121,2010-02-19 16:17:00,1,4652,17.05,Online Transaction,18563,ONLINE,,,4121,,2010,2,7,4,0,2.89314568477889,False,2010-02
7672024,2010-02-19 22:16:00,3,2157,20.55,Swipe Transaction,67570,Killeen,TX,76549.0,5311,,2010,2,7,4,0,3.070375816549757,False,2010-02
7673623,2010-02-20 11:52:00,1,4652,14.82,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,2,7,5,1,2.761274962339508,False,2010-02
7674371,2010-02-20 14:37:00,3,2157,64.45,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2010,2,7,5,1,4.181286492355909,False,2010-02
7674847,2010-02-20 16:27:00,1,3682,15.38,Online Transaction,16798,ONLINE,,,4121,,2010,2,7,5,1,2.7960610784249234,False,2010-02
7675110,2010-02-20 17:40:00,1,3682,13.72,Swipe Transaction,26909,Destin,FL,32541.0,5211,,2010,2,7,5,1,2.6892071133007303,False,2010-02
7677547,2010-02-21 11:21:00,1,4652,143.62,Swipe Transaction,13913,Pensacola,FL,32504.0,4900,,2010,2,7,6,1,4.974109612746806,True,2010-02
7677610,2010-02-21 11:32:00,1,3682,10.59,Online Transaction,18563,ONLINE,,,4121,,2010,2,7,6,1,2.4501426573516603,False,2010-02
7679668,2010-02-21 20:37:00,1,3682,50.1,Swipe Transaction,78454,Pensacola,FL,32505.0,5812,,2010,2,7,6,1,3.933784497209659,False,2010-02
7681836,2010-02-22 11:37:00,1,3682,13.11,Online Transaction,18563,ONLINE,,,4121,,2010,2,8,0,0,2.646883765864722,False,2010-02
7681887,2010-02-22 11:49:00,1,4652,17.15,Online Transaction,18563,ONLINE,,,4121,Technical Glitch,2010,2,8,0,0,2.8986705607108596,False,2010-02
7682575,2010-02-22 14:07:00,3,2157,52.71,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2010,2,8,0,0,3.983599203917368,False,2010-02
7682650,2010-02-22 14:23:00,3,2157,52.49,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,Bad PIN,2010,2,8,0,0,3.979494720543159,False,2010-02
7682743,2010-02-22 14:43:00,3,2157,40.61,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2010,2,8,0,0,3.72834052299485,False,2010-02
7683172,2010-02-22 16:18:00,1,4652,13.87,Online Transaction,18563,ONLINE,,,4121,,2010,2,8,0,0,2.6993457604720636,False,2010-02
7684217,2010-02-23 01:36:00,3,2157,27.29,Online Transaction,47399,ONLINE,,,5815,,2010,2,8,1,0,3.342508385313476,False,2010-02
7685669,2010-02-23 10:48:00,1,3682,22.98,Swipe Transaction,69956,Pensacola,FL,32504.0,5310,,2010,2,8,1,0,3.177220149599368,False,2010-02
7685928,2010-02-23 11:44:00,1,3682,16.15,Online Transaction,18563,ONLINE,,,4121,,2010,2,8,1,0,2.8419981736119486,False,2010-02
7687069,2010-02-23 15:50:00,1,4652,18.02,Online Transaction,18563,ONLINE,,,4121,,2010,2,8,1,0,2.9454910571172443,False,2010-02
7687216,2010-02-23 16:26:00,1,3682,16.37,Online Transaction,16798,ONLINE,,,4121,,2010,2,8,1,0,2.854744580253014,False,2010-02
7687354,2010-02-23 16:59:00,1,4652,6.9,Online Transaction,18563,ONLINE,,,4121,,2010,2,8,1,0,2.066862759472976,False,2010-02
7690789,2010-02-24 14:36:00,3,2157,40.36,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2010,2,8,2,0,3.7223142302001735,False,2010-02
7691199,2010-02-24 16:03:00,1,3682,14.49,Online Transaction,16798,ONLINE,,,4121,,2010,2,8,2,0,2.740194654428777,False,2010-02
7694979,2010-02-25 14:41:00,3,2157,54.19,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2010,2,8,3,0,4.01078177745141,False,2010-02
7695113,2010-02-25 15:09:00,3,2157,44.52,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2010,2,8,3,0,3.818151789818076,False,2010-02
7695304,2010-02-25 15:57:00,1,3682,1.91,Swipe Transaction,46931,Pensacola,FL,32504.0,5411,,2010,2,8,3,0,1.068153081183401,False,2010-02
7695333,2010-02-25 16:05:00,1,3682,18.99,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,2,8,3,0,2.995232148512309,False,2010-02
7696452,2010-02-26 01:51:00,3,2157,62.27,Swipe Transaction,95534,Wichita Falls,TX,76301.0,4900,,2010,2,8,4,0,4.147411283158793,False,2010-02
7697779,2010-02-26 11:31:00,1,4652,17.13,Online Transaction,18563,ONLINE,,,4121,,2010,2,8,4,0,2.8975680247667595,False,2010-02
7698368,2010-02-26 13:35:00,3,2157,44.99,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2010,2,8,4,0,3.8284239815518326,False,2010-02
7701597,2010-02-27 11:56:00,1,4652,14.1,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,2,8,5,1,2.714694743820879,False,2010-02
7702637,2010-02-27 16:03:00,1,3682,13.94,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,2,8,5,1,2.704042179704671,False,2010-02
7705608,2010-02-28 11:43:00,1,3682,14.12,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,2,8,6,1,2.716018370751387,False,2010-02
7706474,2010-02-28 14:48:00,3,2157,55.38,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2010,2,8,6,1,4.032114485685967,False,2010-02
7707056,2010-02-28 17:18:00,1,3682,15.71,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,2,8,6,1,2.8160073426073025,False,2010-02
7709599,2010-03-01 11:47:00,1,3682,16.17,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,9,0,0,2.843163674909384,False,2010-03
7710420,2010-03-01 14:36:00,3,2157,54.14,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2010,3,9,0,0,4.0098754055956505,False,2010-03
7710775,2010-03-01 16:02:00,1,4652,14.03,Online Transaction,16798,ONLINE,,,4121,,2010,3,9,0,0,2.710048203764883,False,2010-03
7710910,2010-03-01 16:32:00,1,4652,18.56,Swipe Transaction,89069,Pensacola,FL,32505.0,5251,,2010,3,9,0,0,2.9734866646066713,False,2010-03
7713444,2010-03-02 10:54:00,1,4652,151.64,Swipe Transaction,30286,Pensacola,FL,32526.0,4814,,2010,3,9,1,0,5.028082207699977,True,2010-03
7713799,2010-03-02 12:02:00,1,3682,40.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2010,3,9,1,0,3.713572066704308,False,2010-03
7714017,2010-03-02 12:47:00,1,4652,88.25,Swipe Transaction,99850,Pensacola,FL,32504.0,7230,,2010,3,9,1,0,4.491441420659749,False,2010-03
7717304,2010-03-03 09:51:00,1,4652,87.81,Swipe Transaction,61195,Pensacola,FL,32505.0,5541,,2010,3,9,2,0,4.486499256270413,False,2010-03
7719104,2010-03-03 16:02:00,1,3682,15.39,Online Transaction,16798,ONLINE,,,4121,,2010,3,9,2,0,2.7966713927557385,False,2010-03
7722080,2010-03-04 11:50:00,1,4652,8.97,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,9,3,0,2.299580583973747,False,2010-03
7722899,2010-03-04 14:37:00,3,2157,55.81,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,Insufficient Balance,2010,3,9,3,0,4.039712366569035,False,2010-03
7722969,2010-03-04 14:57:00,3,2157,54.61,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2010,3,9,3,0,4.018363041199472,False,2010-03
7723250,2010-03-04 16:00:00,1,3682,14.64,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,9,3,0,2.7498317351171653,False,2010-03
7725850,2010-03-05 11:45:00,1,3682,16.65,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,9,4,0,2.8707357833793057,False,2010-03
7726034,2010-03-05 12:26:00,1,4652,80.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2010,3,9,4,0,4.394449154672439,False,2010-03
7726488,2010-03-05 14:00:00,3,2157,39.6,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2010,3,9,4,0,3.703768066607687,False,2010-03
7726938,2010-03-05 15:56:00,3,2157,53.29,Swipe Transaction,81833,Wichita Falls,TX,76301.0,5912,,2010,3,9,4,0,3.99434004791736,False,2010-03
7729751,2010-03-06 12:50:00,1,3682,89.48,Swipe Transaction,99850,Pensacola,FL,32504.0,7230,,2010,3,9,5,1,4.505128831807865,False,2010-03
7734766,2010-03-07 16:00:00,1,4652,19.45,Online Transaction,18563,ONLINE,,,4121,,2010,3,9,6,1,3.017982882488811,False,2010-03
7735525,2010-03-07 20:54:00,3,2157,17.74,Swipe Transaction,68008,Wichita Falls,TX,76301.0,7832,,2010,3,9,6,1,2.930660276810276,False,2010-03
7737295,2010-03-08 10:32:00,3,2157,37.83,Online Transaction,51180,ONLINE,,,5193,,2010,3,10,0,0,3.659193143743576,False,2010-03
7737407,2010-03-08 10:54:00,3,2157,39.73,Online Transaction,51180,ONLINE,,,5193,Insufficient Balance,2010,3,10,0,0,3.706964921660321,False,2010-03
7737609,2010-03-08 11:41:00,1,4652,12.49,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,10,0,0,2.6019486702196644,False,2010-03
7737743,2010-03-08 12:04:00,3,2157,20.31,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2010,3,10,0,0,3.0591764461105257,False,2010-03
7737865,2010-03-08 12:33:00,1,4652,13.87,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,10,0,0,2.6993457604720636,False,2010-03
7739063,2010-03-08 16:52:00,1,3682,68.7,Swipe Transaction,60569,Pensacola,FL,32534.0,5300,,2010,3,10,0,0,4.244200317766478,False,2010-03
7739068,2010-03-08 16:53:00,1,3682,194.35,Swipe Transaction,9650,Pensacola,FL,32504.0,7276,,2010,3,10,0,0,5.274792821501079,True,2010-03
7741654,2010-03-09 11:35:00,1,3682,17.69,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,10,1,0,2.9279886214674717,False,2010-03
7742898,2010-03-09 16:02:00,1,4652,17.85,Online Transaction,18563,ONLINE,,,4121,,2010,3,10,1,0,2.93651291389402,False,2010-03
7743355,2010-03-09 18:27:00,1,4652,50.72,Swipe Transaction,60569,Pensacola,FL,32534.0,5300,,2010,3,10,1,0,3.945844553903657,False,2010-03
7745776,2010-03-10 11:50:00,1,4652,14.36,Online Transaction,16798,ONLINE,,,4121,,2010,3,10,2,0,2.731766727719526,False,2010-03
7746547,2010-03-10 14:35:00,3,2157,56.93,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2010,3,10,2,0,4.059235385108533,False,2010-03
7746998,2010-03-10 16:26:00,1,3682,15.39,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,10,2,0,2.7966713927557385,False,2010-03
7749813,2010-03-11 11:48:00,1,4652,14.18,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,10,3,0,2.719978771967484,False,2010-03
7750033,2010-03-11 12:36:00,1,3682,84.1,Swipe Transaction,99850,Pensacola,FL,32504.0,7230,,2010,3,10,3,0,4.443827035579329,False,2010-03
7750710,2010-03-11 14:58:00,3,2157,54.31,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,,2010,3,10,3,0,4.012953724006587,False,2010-03
7751001,2010-03-11 16:09:00,1,3682,16.9,Online Transaction,18563,ONLINE,,,4121,,2010,3,10,3,0,2.884800712846709,False,2010-03
7751413,2010-03-11 18:25:00,1,4652,63.48,Swipe Transaction,20561,Pensacola,FL,32504.0,5912,,2010,3,10,3,0,4.166355098198373,False,2010-03
7753483,2010-03-12 11:42:00,1,3682,19.49,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,10,4,0,3.0199369622508083,False,2010-03
7754439,2010-03-12 15:23:00,3,2157,44.97,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2010,3,10,4,0,3.8279890098181366,False,2010-03
7754578,2010-03-12 15:55:00,1,3682,1.43,Swipe Transaction,38602,Pensacola,FL,32505.0,5311,,2010,3,10,4,0,0.8878912573524571,False,2010-03
7754752,2010-03-12 16:36:00,3,2157,3.28,Swipe Transaction,93004,Wichita Falls,TX,76301.0,5651,,2010,3,10,4,0,1.4539530095937054,False,2010-03
7754951,2010-03-12 17:40:00,1,4652,18.42,Swipe Transaction,4916,Pensacola,FL,32504.0,5211,,2010,3,10,4,0,2.966303462863179,False,2010-03
7757110,2010-03-13 11:42:00,1,4652,15.74,Online Transaction,18563,ONLINE,,,4121,,2010,3,10,5,1,2.8178010650613294,False,2010-03
7757776,2010-03-13 14:39:00,3,2157,43.7,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2010,3,10,5,1,3.7999735016195233,False,2010-03
7758212,2010-03-13 16:18:00,1,3682,10.88,Online Transaction,16798,ONLINE,,,4121,,2010,3,10,5,1,2.474856313934499,False,2010-03
7760923,2010-03-14 10:48:00,3,2157,48.37,Online Transaction,23329,ONLINE,,,5193,,2010,3,10,6,1,3.899342952270771,False,2010-03
7760984,2010-03-14 11:00:00,1,3682,172.1,Swipe Transaction,13913,Pensacola,FL,32504.0,4900,,2010,3,10,6,1,5.153869462182164,True,2010-03
7760991,2010-03-14 11:01:00,1,3682,9.49,Swipe Transaction,69956,Pensacola,FL,32504.0,5310,,2010,3,10,6,1,2.3504224224082058,False,2010-03
7761283,2010-03-14 11:59:00,1,3682,14.19,Online Transaction,18563,ONLINE,,,4121,,2010,3,10,6,1,2.720637316607682,False,2010-03
7769221,2010-03-16 11:05:00,1,4652,14.23,Online Transaction,16798,ONLINE,,,4121,,2010,3,11,1,0,2.7232671669070703,False,2010-03
7769348,2010-03-16 11:31:00,1,4652,15.22,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,11,1,0,2.7862450486872667,False,2010-03
7770238,2010-03-16 14:36:00,3,2157,62.6,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2010,3,11,1,0,4.152613470346076,False,2010-03
7770701,2010-03-16 16:26:00,1,3682,15.68,Online Transaction,18563,ONLINE,,,4121,,2010,3,11,1,0,2.8142103969306005,False,2010-03
7772880,2010-03-17 09:33:00,1,3682,184.91,Swipe Transaction,51300,Las Vegas,NV,89108.0,3359,,2010,3,11,2,0,5.225262685642126,True,2010-03
7773487,2010-03-17 11:47:00,1,3682,11.32,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,11,2,0,2.511223958105374,False,2010-03
7774322,2010-03-17 14:48:00,3,2157,46.97,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2010,3,11,2,0,3.870575815513973,False,2010-03
7774712,2010-03-17 16:16:00,1,3682,17.5,Online Transaction,18563,ONLINE,,,4121,,2010,3,11,2,0,2.917770732084279,False,2010-03
7777094,2010-03-18 10:33:00,1,4652,98.48,Swipe Transaction,60569,Pensacola,FL,32534.0,5300,,2010,3,11,3,0,4.599956618935204,False,2010-03
7777427,2010-03-18 11:47:00,1,3682,15.87,Online Transaction,16798,ONLINE,,,4121,,2010,3,11,3,0,2.825536896557877,False,2010-03
7778292,2010-03-18 14:49:00,3,2157,62.14,Swipe Transaction,81833,Wichita Falls,TX,76301.0,5912,,2010,3,11,3,0,4.145354483129846,False,2010-03
7778397,2010-03-18 15:11:00,3,2157,62.99,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2010,3,11,3,0,4.158726821151369,False,2010-03
7778629,2010-03-18 16:04:00,1,3682,10.21,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,11,3,0,2.4168062370840686,False,2010-03
7779503,2010-03-18 21:22:00,1,4652,63.17,Swipe Transaction,25887,Pensacola,FL,32505.0,5814,,2010,3,11,3,0,4.161535811762424,False,2010-03
7780278,2010-03-19 07:35:00,3,2157,9.63,Swipe Transaction,74863,Wichita Falls,TX,76301.0,5921,,2010,3,11,4,0,2.363680192353857,False,2010-03
7781662,2010-03-19 13:37:00,1,4652,149.0,Swipe Transaction,15426,Henderson,NV,89074.0,3390,,2010,3,11,4,0,5.0106352940962555,True,2010-03
7781973,2010-03-19 14:45:00,3,2157,61.28,Online Transaction,88459,ONLINE,,,5311,,2010,3,11,4,0,4.131640346965797,False,2010-03
7782376,2010-03-19 16:18:00,1,4652,16.52,Online Transaction,16798,ONLINE,,,4121,,2010,3,11,4,0,2.8633430855082453,False,2010-03
7783024,2010-03-19 20:19:00,3,2157,27.9,Swipe Transaction,49836,Wichita Falls,TX,76301.0,5812,,2010,3,11,4,0,3.3638415951183864,False,2010-03
7784898,2010-03-20 11:47:00,1,4652,15.58,Swipe Transaction,18282,Pahrump,NV,89060.0,4121,,2010,3,11,5,1,2.8081971497071487,False,2010-03
7784945,2010-03-20 11:56:00,1,3682,7.36,Swipe Transaction,61195,Pahrump,NV,89060.0,5541,,2010,3,11,5,1,2.1234584270966104,False,2010-03
7785715,2010-03-20 14:56:00,3,2157,55.17,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2010,3,11,5,1,4.028382806544341,False,2010-03
7786056,2010-03-20 16:21:00,1,3682,13.39,Swipe Transaction,18282,Pahrump,NV,89060.0,4121,,2010,3,11,5,1,2.6665335208992764,False,2010-03
7786427,2010-03-20 18:25:00,1,3682,181.84,Swipe Transaction,59474,North Las Vegas,NV,89086.0,3722,,2010,3,11,5,1,5.2086114534635435,True,2010-03
7786580,2010-03-20 19:20:00,3,2157,0.42,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2010,3,11,5,1,0.3506568716131693,False,2010-03
7786814,2010-03-20 21:04:00,1,4652,151.7,Swipe Transaction,15426,Henderson,NV,89074.0,3390,,2010,3,11,5,1,5.028475212224587,True,2010-03
7789090,2010-03-21 11:51:00,1,4652,14.35,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,11,6,1,2.731115474033206,False,2010-03
7789876,2010-03-21 14:31:00,3,2157,49.59,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,,2010,3,11,6,1,3.923753928303845,False,2010-03
7790124,2010-03-21 15:28:00,3,2157,34.29,Swipe Transaction,81833,Wichita Falls,TX,76301.0,5912,,2010,3,11,6,1,3.5635996376871786,False,2010-03
7790302,2010-03-21 16:05:00,1,3682,8.54,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,11,6,1,2.255493485460195,False,2010-03
7793196,2010-03-22 11:33:00,1,4652,40.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2010,3,12,0,0,3.713572066704308,False,2010-03
7793201,2010-03-22 11:34:00,1,3682,15.4,Online Transaction,16798,ONLINE,,,4121,,2010,3,12,0,0,2.797281334830153,False,2010-03
7794103,2010-03-22 14:44:00,3,2157,61.07,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2010,3,12,0,0,4.128262780425561,False,2010-03
7794468,2010-03-22 16:17:00,1,3682,14.7,Online Transaction,16798,ONLINE,,,4121,,2010,3,12,0,0,2.7536607123542622,False,2010-03
7794549,2010-03-22 16:36:00,1,3682,17.6,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,12,0,0,2.923161580719156,False,2010-03
7797913,2010-03-23 13:42:00,1,3682,45.96,Swipe Transaction,83434,Pensacola,FL,32504.0,7538,,2010,3,12,1,0,3.849296175519841,False,2010-03
7798175,2010-03-23 14:46:00,3,2157,49.01,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,,2010,3,12,1,0,3.912222985430813,False,2010-03
7798574,2010-03-23 16:14:00,1,4652,19.45,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,12,1,0,3.017982882488811,False,2010-03
7799947,2010-03-24 06:29:00,3,2157,47.84,Swipe Transaction,32175,Wichita Falls,TX,76306.0,7538,,2010,3,12,2,0,3.888549649242504,False,2010-03
7801407,2010-03-24 11:49:00,1,4652,12.78,Online Transaction,16798,ONLINE,,,4121,,2010,3,12,2,0,2.6232182655855123,False,2010-03
7806711,2010-03-25 16:00:00,1,3682,15.89,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,12,3,0,2.826721730819709,False,2010-03
7809322,2010-03-26 11:58:00,1,4652,11.91,Online Transaction,16798,ONLINE,,,4121,,2010,3,12,4,0,2.558002204858551,False,2010-03
7809353,2010-03-26 12:06:00,1,4652,14.95,Online Transaction,18563,ONLINE,,,4121,,2010,3,12,4,0,2.7694588292308535,False,2010-03
7810009,2010-03-26 14:42:00,3,2157,28.47,Swipe Transaction,81833,Wichita Falls,TX,76301.0,5912,,2010,3,12,4,0,3.3833727967496032,False,2010-03
7810089,2010-03-26 15:00:00,3,2157,61.27,Online Transaction,9932,ONLINE,,,5311,,2010,3,12,4,0,4.13147976888436,False,2010-03
7810368,2010-03-26 16:03:00,1,4652,16.91,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,12,4,0,2.8853592160726205,False,2010-03
7812893,2010-03-27 11:39:00,1,3682,17.61,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,12,5,1,2.9236990706541595,False,2010-03
7813548,2010-03-27 14:10:00,1,4652,67.0,Swipe Transaction,61195,Pensacola,FL,32505.0,5541,,2010,3,12,5,1,4.219507705176107,False,2010-03
7813575,2010-03-27 14:17:00,1,4652,37.64,Swipe Transaction,61195,Pensacola,FL,32505.0,5541,,2010,3,12,5,1,3.654288009344317,False,2010-03
7814124,2010-03-27 16:23:00,1,3682,15.73,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,12,5,1,2.8172035149987327,False,2010-03
7816590,2010-03-28 10:06:00,1,3682,126.33,Online Transaction,73186,ONLINE,,,4814,,2010,3,12,6,1,4.8467821415853445,False,2010-03
7817130,2010-03-28 11:48:00,1,4652,16.27,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,12,6,1,2.848970892158587,False,2010-03
7818254,2010-03-28 15:50:00,1,3682,9.07,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,12,6,1,2.309560706730471,False,2010-03
7818381,2010-03-28 16:19:00,1,4652,17.54,Online Transaction,18563,ONLINE,,,4121,,2010,3,12,6,1,2.919930560137709,False,2010-03
7821188,2010-03-29 11:32:00,1,3682,4.84,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,13,0,0,1.7647307968401356,False,2010-03
7821504,2010-03-29 12:36:00,3,2157,33.57,Online Transaction,79050,ONLINE,,,4900,,2010,3,13,0,0,3.5429862539335333,False,2010-03
7822084,2010-03-29 14:36:00,3,2157,41.69,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2010,3,13,0,0,3.7539647007698704,False,2010-03
7826323,2010-03-30 14:58:00,3,2157,52.54,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2010,3,13,1,0,3.9804290380922063,False,2010-03
7826689,2010-03-30 16:23:00,1,3682,14.91,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2010,3,13,1,0,2.7669478423496954,False,2010-03
7827423,2010-03-30 21:27:00,1,3682,65.41,Swipe Transaction,25887,Pensacola,FL,32505.0,5814,,2010,3,13,1,0,4.195847647552622,False,2010-03
